  -55.0000  330.0000    6.2856
  -55.0000  335.0000    6.3490
  -55.0000  340.0000    6.3969
  -55.0000  345.0000    6.4271
  -55.0000  350.0000    6.4056
  -55.0000  355.0000    6.3663
  -55.0000  360.0000    6.3201
  -50.0000    0.0000    6.5928
  -50.0000    5.0000    6.4838
  -50.0000   10.0000    6.3664
  -50.0000   15.0000    6.2298
  -50.0000   20.0000    6.0967
  -50.0000   25.0000    5.9887
  -50.0000   30.0000    5.8800
  -50.0000   35.0000    5.8098
  -50.0000   40.0000    5.6994
  -50.0000   45.0000    5.6470
  -50.0000   50.0000    5.5946
  -50.0000   55.0000    5.5182
  -50.0000   60.0000    5.4418
  -50.0000   65.0000    5.4657
  -50.0000   70.0000    5.4817
  -50.0000   75.0000    5.4996
  -50.0000   80.0000    5.4785
  -50.0000   85.0000    5.4878
  -50.0000   90.0000    5.5557
  -50.0000   95.0000    5.5569
  -50.0000  100.0000    5.5065
  -50.0000  105.0000    5.4629
  -50.0000  110.0000    5.4041
  -50.0000  115.0000    5.3477
  -50.0000  120.0000    5.2771
  -50.0000  125.0000    5.2256
  -50.0000  130.0000    5.2040
  -50.0000  135.0000    5.1331
  -50.0000  140.0000    5.0318
  -50.0000  145.0000    4.9345
  -50.0000  150.0000    4.8544
  -50.0000  155.0000    4.8037
  -50.0000  160.0000    4.7601
  -50.0000  165.0000    4.7346
  -50.0000  170.0000    4.7182
  -50.0000  175.0000    4.7529
  -50.0000  180.0000    4.7571
  -50.0000  185.0000    4.7212
  -50.0000  190.0000    4.6705
  -50.0000  195.0000    4.6048
  -50.0000  200.0000    4.4904
  -50.0000  205.0000    4.3591
  -50.0000  210.0000    4.2198
  -50.0000  215.0000    4.0906
  -50.0000  220.0000    3.9832
  -50.0000  225.0000    3.9085
  -50.0000  230.0000    3.8554
  -50.0000  235.0000    3.8144
  -50.0000  240.0000    3.7905
  -50.0000  245.0000    3.7878
  -50.0000  250.0000    3.8054
  -50.0000  255.0000    3.8291
  -50.0000  260.0000    3.8462
  -50.0000  265.0000    3.8756
  -50.0000  270.0000    3.9544
  -50.0000  275.0000    4.0661
  -50.0000  280.0000    4.3139
  -50.0000  285.0000    4.6442
